# US ZIP codes -> state and city names. Built by scripts/build-us-zips.mjs; do not edit by hand.
# Sources: GeoNames postal codes (CC BY 4.0, www.geonames.org) and the US Census Bureau 2020 ZCTA to place relationship file.
# Built 2026-09-24. Columns: zip, state, names (first = the one to fill in), latitude, longitude, county.
01534	MA	Northbridge|Whitinsville	42.1494	-71.6564	Worcester
01535	MA	North Brookfield	42.2665	-72.0821	Worcester
01536	MA	North Grafton	42.2297	-71.7037	Worcester
01537	MA	North Oxford	42.1655	-71.8860	Worcester
01538	MA	North Uxbridge	42.0876	-71.6412	Worcester
01540	MA	Oxford	42.1129	-71.8687	Worcester
01541	MA	Princeton	42.4508	-71.8762	Worcester
01542	MA	Rochdale	42.1997	-71.9069	Worcester
01543	MA	Rutland	42.3762	-71.9490	Worcester
01545	MA	Shrewsbury	42.2848	-71.7205	Worcester
01546	MA	Shrewsbury	42.3648	-71.8969	Worcester
01550	MA	Southbridge Town|Southbridge	42.0750	-72.0353	Worcester
01560	MA	South Grafton	42.1760	-71.6927	Worcester
01561	MA	South Lancaster	42.4435	-71.6861	Worcester
01562	MA	Spencer	42.2441	-71.9906	Worcester
01564	MA	Sterling	42.4354	-71.7752	Worcester
01566	MA	Sturbridge|Fiskdale	42.1126	-72.0842	Worcester
01568	MA	Upton	42.1756	-71.6032	Worcester
01569	MA	Uxbridge	42.0744	-71.6329	Worcester
01570	MA	Webster	42.0521	-71.8486	Worcester
01571	MA	Dudley	42.0489	-71.8932	Worcester
01581	MA	Westborough	42.2679	-71.6176	Worcester
01583	MA	West Boylston	42.3584	-71.7838	Worcester
01585	MA	West Brookfield	42.2441	-72.1511	Worcester
01586	MA	West Millbury	42.1712	-71.8037	Worcester
01588	MA	Whitinsville	42.1153	-71.6644	Worcester
01590	MA	Sutton	42.1266	-71.7552	Worcester
01601	MA	Worcester	42.2626	-71.8023	Worcester
01602	MA	Worcester	42.2703	-71.8417	Worcester
01603	MA	Worcester	42.2450	-71.8380	Worcester
01604	MA	Worcester	42.2541	-71.7746	Worcester
01605	MA	Worcester	42.2894	-71.7888	Worcester
01606	MA	Worcester	42.3110	-71.7958	Worcester
01607	MA	Worcester	42.2303	-71.7938	Worcester
01608	MA	Worcester	42.2624	-71.8003	Worcester
01609	MA	Worcester	42.2826	-71.8277	Worcester
01610	MA	Worcester	42.2492	-71.8108	Worcester
01611	MA	Cherry Valley	42.2373	-71.8750	Worcester
01612	MA	Paxton	42.3066	-71.9202	Worcester
01613	MA	Worcester	42.2933	-71.8020	Worcester
01614	MA	Worcester	42.2626	-71.8023	Worcester
01615	MA	Worcester	42.2626	-71.8023	Worcester
01653	MA	Worcester	42.3648	-71.8969	Worcester
01655	MA	Worcester	42.3648	-71.8969	Worcester
01701	MA	Framingham	42.3007	-71.4255	Middlesex
01702	MA	Framingham	42.2822	-71.4339	Middlesex
01703	MA	Framingham	42.4464	-71.4594	Middlesex
01704	MA	Framingham	42.4464	-71.4594	Middlesex
01705	MA	Framingham	42.4464	-71.4594	Middlesex
01718	MA	Acton	42.4851	-71.4328	Middlesex
01719	MA	Boxborough	42.4884	-71.5178	Middlesex
01720	MA	Acton	42.4751	-71.4483	Middlesex
01721	MA	Ashland	42.2539	-71.4583	Middlesex
01730	MA	Bedford	42.4843	-71.2768	Middlesex
01731	MA	Hanscom Afb|Lexington	42.4567	-71.2795	Middlesex
01740	MA	Bolton	42.4365	-71.6076	Worcester
01741	MA	Carlisle	42.5286	-71.3519	Middlesex
01742	MA	Concord|West Concord	42.4567	-71.3747	Middlesex
01745	MA	Fayville	42.2934	-71.5028	Worcester
01746	MA	Holliston	42.2026	-71.4361	Middlesex
01747	MA	Hopedale	42.1268	-71.5376	Worcester
01748	MA	Hopkinton	42.2190	-71.5302	Middlesex
01749	MA	Hudson	42.3918	-71.5609	Middlesex
01752	MA	Marlborough	42.3509	-71.5434	Middlesex
01754	MA	Maynard	42.4321	-71.4550	Middlesex
01756	MA	Mendon	42.0967	-71.5499	Worcester
01757	MA	Milford	42.1511	-71.5274	Worcester
01760	MA	Natick	42.2875	-71.3574	Middlesex
01770	MA	Sherborn	42.2331	-71.3787	Middlesex
01772	MA	Southborough|Cordaville	42.2939	-71.5320	Worcester
01773	MA	Lincoln	42.4217	-71.3137	Middlesex
01775	MA	Stow	42.4308	-71.5150	Middlesex
01776	MA	Sudbury	42.3837	-71.4282	Middlesex
01778	MA	Wayland|Cochituate	42.3486	-71.3588	Middlesex
01784	MA	Woodville	42.2376	-71.5620	Middlesex
01801	MA	Woburn	42.4829	-71.1574	Middlesex
01803	MA	Burlington	42.5089	-71.2004	Middlesex
01805	MA	Burlington	42.5048	-71.1956	Middlesex
01810	MA	Andover	42.6496	-71.1565	Essex
01812	MA	Andover	42.6472	-71.1842	Essex
01813	MA	Woburn	42.4793	-71.1523	Middlesex
01815	MA	Woburn	42.4793	-71.1523	Middlesex
01821	MA	Billerica|Pinehurst	42.5519	-71.2518	Middlesex
01822	MA	Billerica	42.5584	-71.2689	Middlesex
01824	MA	Chelmsford	42.5911	-71.3556	Middlesex
01825	MA	North Reading	42.5751	-71.0787	Middlesex
01826	MA	Dracut	42.6764	-71.3186	Middlesex
01827	MA	Dunstable	42.6739	-71.4952	Middlesex
01830	MA	Haverhill	42.7856	-71.0721	Essex
01831	MA	Haverhill	42.7711	-71.1221	Essex
01832	MA	Haverhill	42.7792	-71.1095	Essex
01833	MA	Georgetown	42.7281	-70.9822	Essex
01834	MA	Groveland	42.7530	-71.0270	Essex
01835	MA	Haverhill	42.7528	-71.0843	Essex
01840	MA	Lawrence	42.7080	-71.1638	Essex
01841	MA	Lawrence	42.7115	-71.1670	Essex
01842	MA	Lawrence	42.7070	-71.1631	Essex
01843	MA	Lawrence	42.6911	-71.1605	Essex
01844	MA	Methuen Town|Methuen	42.7280	-71.1810	Essex
01845	MA	North Andover	42.6826	-71.1090	Essex
01850	MA	Lowell	42.6560	-71.3051	Middlesex
01851	MA	Lowell	42.6315	-71.3329	Middlesex
01852	MA	Lowell	42.6344	-71.2983	Middlesex
01853	MA	Lowell	42.6334	-71.3162	Middlesex
01854	MA	Lowell	42.6493	-71.3355	Middlesex
01860	MA	Merrimac	42.8346	-71.0047	Essex
01862	MA	North Billerica	42.5757	-71.2902	Middlesex
01863	MA	North Chelmsford	42.6347	-71.3908	Middlesex
01864	MA	North Reading	42.5819	-71.0947	Middlesex
01865	MA	Nutting Lake	42.5379	-71.2689	Middlesex
01866	MA	Pinehurst	42.5293	-71.2281	Middlesex
01867	MA	Reading	42.5280	-71.1090	Middlesex
01876	MA	Tewksbury	42.6028	-71.2232	Middlesex
01879	MA	Tyngsboro	42.6724	-71.4158	Middlesex
01880	MA	Wakefield	42.5009	-71.0685	Middlesex
01885	MA	West Boxford	42.7070	-71.0639	Essex
01886	MA	Westford	42.5864	-71.4401	Middlesex
01887	MA	Wilmington	42.5581	-71.1723	Middlesex
01888	MA	Woburn	42.4793	-71.1523	Middlesex
01889	MA	North Reading	42.5716	-71.1096	Middlesex
01890	MA	Winchester	42.4530	-71.1441	Middlesex
01899	MA	Andover	42.6584	-71.1370	Essex
01901	MA	Lynn	42.4612	-70.9467	Essex
01902	MA	Lynn	42.4698	-70.9420	Essex
01903	MA	Lynn	42.4668	-70.9495	Essex
01904	MA	Lynn	42.4889	-70.9647	Essex
01905	MA	Lynn	42.4694	-70.9728	Essex
01906	MA	Saugus|Lynn	42.4633	-71.0111	Essex
01907	MA	Swampscott	42.4746	-70.9098	Essex
01908	MA	Nahant	42.4261	-70.9277	Essex
01910	MA	Lynn	42.4548	-70.9747	Essex
01913	MA	Amesbury Town|Amesbury	42.8559	-70.9367	Essex
01915	MA	Beverly	42.5608	-70.8759	Essex
01921	MA	Boxford	42.6797	-71.0114	Essex
01922	MA	Byfield	42.7568	-70.9351	Essex
01923	MA	Danvers	42.5694	-70.9425	Essex
01929	MA	Essex	42.6286	-70.7828	Essex
01930	MA	Gloucester	42.6208	-70.6721	Essex
01931	MA	Gloucester	42.6159	-70.6620	Essex
01936	MA	Hamilton	42.6354	-70.8791	Essex
01937	MA	Hathorne|Danvers	42.5862	-70.9745	Essex
01938	MA	Ipswich	42.6809	-70.8494	Essex
01940	MA	Lynnfield	42.5327	-71.0339	Essex
01944	MA	Manchester	42.5796	-70.7674	Essex
01945	MA	Marblehead	42.4984	-70.8653	Essex
01949	MA	Middleton	42.5942	-71.0130	Essex
01950	MA	Newburyport	42.8130	-70.8847	Essex
01951	MA	Newbury	42.7835	-70.8474	Essex
01952	MA	Salisbury	42.8507	-70.8588	Essex
01960	MA	Peabody	42.5326	-70.9612	Essex
01961	MA	Peabody	42.6354	-70.8791	Essex
01965	MA	Beverly|Prides Crossing	42.5581	-70.8257	Essex
01966	MA	Rockport	42.6580	-70.6194	Essex
01969	MA	Rowley	42.7138	-70.9070	Essex
01970	MA	Salem	42.5151	-70.9003	Essex
01971	MA	Salem	42.6354	-70.8791	Essex
01982	MA	South Hamilton	42.6185	-70.8561	Essex
01983	MA	Topsfield	42.6415	-70.9488	Essex
01984	MA	Wenham	42.6017	-70.8786	Essex
01985	MA	West Newbury	42.7949	-70.9778	Essex
02018	MA	Accord	42.1745	-70.8837	Plymouth
02019	MA	Bellingham	42.0746	-71.4768	Norfolk
02020	MA	Brant Rock	42.0818	-70.6439	Plymouth
02021	MA	Canton	42.1645	-71.1355	Norfolk
02025	MA	Cohasset	42.2395	-70.8128	Norfolk
02026	MA	Dedham	42.2437	-71.1637	Norfolk
02027	MA	Dedham	42.1800	-71.0892	Norfolk
02030	MA	Dover	42.2362	-71.2854	Norfolk
02032	MA	East Walpole	42.1532	-71.2179	Norfolk
02035	MA	Foxboro|Foxborough	42.0649	-71.2441	Norfolk
02038	MA	Franklin Town|Franklin	42.0935	-71.4058	Norfolk
02040	MA	Greenbush	42.1793	-70.7495	Plymouth
02041	MA	Green Harbor	42.0696	-70.6491	Plymouth
02043	MA	Hingham	42.2245	-70.8911	Plymouth
02044	MA	Hingham	42.2418	-70.8898	Plymouth
02045	MA	Hull	42.2853	-70.8754	Plymouth
02047	MA	Humarock	42.1428	-70.6935	Plymouth
02048	MA	Mansfield|Mansfield Center	42.0212	-71.2178	Bristol
02050	MA	Marshfield|Marshfield Hills|Ocean Bluff-Brant Rock|Cedar Crest|Green Harbor	42.1062	-70.6993	Plymouth
02051	MA	Marshfield Hills	42.1512	-70.7341	Plymouth
02052	MA	Medfield	42.1845	-71.3048	Norfolk
02053	MA	Medway	42.1514	-71.4217	Norfolk
02054	MA	Millis|Millis-Clicquot	42.1669	-71.3607	Norfolk
02055	MA	Minot	42.2404	-70.7620	Plymouth
02056	MA	Norfolk	42.1177	-71.3269	Norfolk
02059	MA	North Marshfield	42.1432	-70.7703	Plymouth
02060	MA	North Scituate	42.2190	-70.7856	Plymouth
02061	MA	Norwell	42.1596	-70.8217	Plymouth
02062	MA	Norwood	42.1868	-71.2033	Norfolk
02065	MA	Ocean Bluff	42.0972	-70.6516	Plymouth
02066	MA	Scituate|North Scituate	42.2032	-70.7525	Plymouth
02067	MA	Sharon	42.1094	-71.1759	Norfolk
02070	MA	Sheldonville	42.0348	-71.3870	Norfolk
02071	MA	South Walpole	42.0992	-71.2752	Norfolk
02072	MA	Stoughton	42.1253	-71.1074	Norfolk
02081	MA	Walpole	42.1444	-71.2544	Norfolk
02090	MA	Westwood	42.2148	-71.2104	Norfolk
02093	MA	Wrentham	42.0617	-71.3396	Norfolk
02108	MA	Boston	42.3576	-71.0684	Suffolk
02109	MA	Boston	42.3600	-71.0545	Suffolk
02110	MA	Boston	42.3576	-71.0514	Suffolk
02111	MA	Boston	42.3503	-71.0629	Suffolk
02112	MA	Boston	42.3584	-71.0598	Suffolk
02113	MA	Boston	42.3657	-71.0560	Suffolk
02114	MA	Boston	42.3611	-71.0682	Suffolk
02115	MA	Boston	42.3427	-71.0922	Suffolk
02116	MA	Boston	42.3492	-71.0768	Suffolk
02117	MA	Boston	42.3585	-71.0580	Suffolk
02118	MA	Boston	42.3362	-71.0729	Suffolk
02119	MA	Boston|Roxbury	42.3251	-71.0953	Suffolk
02120	MA	Boston|Roxbury Crossing	42.3307	-71.0912	Suffolk
02121	MA	Boston|Dorchester	42.2973	-71.0745	Suffolk
02122	MA	Boston|Dorchester	42.2973	-71.0745	Suffolk
02123	MA	Boston	42.3389	-70.9196	Suffolk
02124	MA	Boston|Dorchester Center	42.2918	-71.0717	Suffolk
02125	MA	Boston|Dorchester	42.2973	-71.0745	Suffolk
02126	MA	Boston|Mattapan	42.2739	-71.0939	Suffolk
02127	MA	Boston	42.3347	-71.0375	Suffolk
02128	MA	Boston|Winthrop Town	42.3642	-71.0257	Suffolk
02129	MA	Boston|Charlestown	42.3778	-71.0627	Suffolk
02130	MA	Boston|Jamaica Plain	42.3126	-71.1115	Suffolk
02131	MA	Boston|Roslindale	42.2836	-71.1295	Suffolk
02132	MA	Boston|West Roxbury	42.2787	-71.1589	Suffolk
02133	MA	Boston	42.3584	-71.0598	Suffolk
02134	MA	Boston|Allston	42.3535	-71.1329	Suffolk
02135	MA	Boston|Brighton	42.3478	-71.1566	Suffolk
02136	MA	Boston|Hyde Park	42.2540	-71.1261	Suffolk
02137	MA	Readville	42.2404	-71.1370	Suffolk
02138	MA	Cambridge	42.3770	-71.1256	Middlesex
02139	MA	Cambridge	42.3647	-71.1042	Middlesex
02140	MA	Cambridge	42.3932	-71.1338	Middlesex
02141	MA	Cambridge	42.3687	-71.0836	Middlesex
02142	MA	Cambridge	42.3620	-71.0830	Middlesex
02143	MA	Somerville	42.3829	-71.1028	Middlesex
02144	MA	Somerville	42.4003	-71.1221	Middlesex
02145	MA	Somerville	42.3907	-71.0929	Middlesex
02148	MA	Malden	42.4291	-71.0605	Middlesex
02149	MA	Everett	42.4112	-71.0514	Middlesex
02150	MA	Chelsea	42.3963	-71.0325	Suffolk
02151	MA	Revere	42.4138	-71.0052	Suffolk
02152	MA	Winthrop Town|Winthrop	42.3763	-70.9800	Suffolk
02153	MA	Medford	42.4184	-71.1062	Middlesex
02155	MA	Medford	42.4173	-71.1087	Middlesex
02156	MA	West Medford	42.4223	-71.1328	Middlesex
02163	MA	Boston	42.3253	-71.1122	Suffolk
02169	MA	Quincy	42.2491	-70.9978	Norfolk
02170	MA	Quincy	42.2671	-71.0186	Norfolk
02171	MA	Quincy	42.2825	-71.0241	Norfolk
02176	MA	Melrose	42.4581	-71.0632	Middlesex
02180	MA	Stoneham	42.4828	-71.0978	Middlesex
02184	MA	Braintree Town|Braintree	42.2093	-70.9963	Norfolk
02185	MA	Braintree	42.1800	-71.0892	Norfolk
02186	MA	Milton|Randolph Town	42.2537	-71.0771	Norfolk
02187	MA	Milton Village	42.2668	-71.0717	Norfolk
02188	MA	Weymouth Town|Weymouth	42.2113	-70.9582	Norfolk
02189	MA	Weymouth Town|East Weymouth	42.2140	-70.9203	Norfolk
02190	MA	Weymouth Town|South Weymouth	42.1751	-70.9495	Norfolk
02191	MA	Weymouth Town|North Weymouth	42.2459	-70.9467	Norfolk
02196	MA	Boston	42.3584	-71.0598	Suffolk
02199	MA	Boston	42.3479	-71.0825	Suffolk
02201	MA	Boston	42.3584	-71.0598	Suffolk
02203	MA	Boston	42.3615	-71.0604	Suffolk
02204	MA	Boston	42.3389	-70.9196	Suffolk
02205	MA	Boston	42.3503	-71.0539	Suffolk
